hotel_unit,name,rating,date,review,processed_review,translated_review
Go,TR,6.2,2019-04-30,"Staf hotel yang kurang ramah, kamar aromanya tidak enak. Semoga ke depannya pelayanannya lebih ditingkatkan lagi.",staf hotel kurang ramah kamar aroma enak moga depan layan lebih tingkat,"The hotel staff is not friendly, the rooms smell good, hopefully the front service is at a higher level"
Go,k,9.7,2018-05-01,Cukup memuaskan dan satu kata: asyik,cukup muas satu kata asyik,enough to satisfy one fun word
Go,HS,10.0,2017-08-15,"Lokasi yang sempurna, layanan hebat dan kebersihan",lokasi sempurna layan hebat bersih,perfect location great service clean
Go,IN,9.4,2018-04-03,"Check-in cepat, kamar luas, bersih, tapi sprei keliatan acak-acakan seperti tidak diganti. Untuk breakfast, tetap dibuatkan nasi goreng/mie goreng. Recommended untuk tempat menginap dengan harga terjangkau",checkin cepat kamar luas bersih sprei lihat acakacakan ganti breakfast tetap buat nasi gorengmie goreng recommended tempat inap harga jangkau,"check in quickly, spacious house, clean bed linen, look randomly, change breakfast, still make fried rice, fried noodles, recommended place to stay, affordable price"
Go,PW,8.4,2018-01-30,"Hotel baru dekat bandara, walaupun agak masuk sedikit dari jalan besar. Layanan check in cepat, apalagi kita sudah pesan via online. Kamarnya besar sekali, saluran tv bagus, ac tidak berisik, kasur dan bantal lumayan empuk. Sayangnya restoran hanya buka sampai pukul 21.00, jadi kalau malam-malam lapar disarankan untuk pesan via go-food. Saya tidak ambil sarapan karena harus mengejar penerbangan pagi. Hanya disayangkan lagi, hotel tidak menyediakan shuttle ke bandara, padahal ini salah satu pertimbangan kita memilih menginap disitu, karena lokasi nya yang dekat bandara. Pihak hotel hanya membantu memesankan taksi yang katanya pakai argo, tapi ternyata borongan.",hotel baru dekat bandara walaupun masuk sedikit jalan besar layan check in cepat pesan via online kamar besar sekali salur tv bagus ac berisik kasur bantal lumayan empuk sayang restoran buka pukul jadi kalau malammalam lapar saran pesan via gofood ambil sarap kejar terbang pagi sayang hotel sedia shuttle bandara padahal salah satu timbang pilih inap situ lokasi nya dekat bandara pihak hotel bantu mesan taksi kata pakai argo nyata borong,"new hotel near the airport even though it is a bit of a big road, check in service is fast, order online, the room is very big, the TV channels are good, the AC is noisy, the pillow mattress is quite soft, unfortunately the restaurant opens at midnight, so if you are hungry at night, I suggest ordering via Gofood, take breakfast, catch an early flight, unfortunately the hotel has an airport shuttle available even though one of the considerations is to choose to stay there, the location is near the airport, the hotel helps order a taxi, they say use the real meter, wholesale"
Go,TS,5.4,2023-01-28,Mau pindah jadwal nginap aja dari pihak hotel gak bisa. Padahal saya sendiri siap kalau harus nambah uang. Saya sangat kecewa sekali dan cukup sekali nginap di aveon hotel.,mau pindah jadwal nginap pihak hotel padahal sendiri siap kalau nambah uang sangat kecewa sekali cukup sekali nginap aveon hotel,"I want to change my staying schedule at the hotel even though I'm ready to add more money, I'm very disappointed, I just need to stay at the Aveon Hotel once"
Go,ah,6.0,2023-09-07,"Sebenernya oke oke saja, tapi untuk AC👎🏻.",sebenernya oke oke ac,actually okay okay AC
Go,DA,6.5,2018-06-20,"Tempat nyaman, bagus dan bersih cuman pelayanan lama banget .",tempat nyaman bagus bersih cuma layan lama banget,nice clean comfortable place but the service takes a really long time
Go,W,8.5,2024-01-29,Overall ok. Hanya ada sedikit bocor.,overall sedikit bocor,overall leaks a little
Go,YN,8.4,2017-07-10,"Lokasi nyaman, kebersihan baik, pelayanan cukup ramah",lokasi nyaman bersih baik layan cukup ramah,"comfortable clean good location, quite friendly service"
Go,HP,9.1,2018-03-28,"Hotel yang bagus, makanan enak, kamar bersih tapi tidak ada sampo dan sabun tangan.",hotel bagus makan enak kamar bersih sampo sabun tangan,"good hotel, good food, clean rooms, shampoo, hand soap"
Go,lw,5.8,2019-05-31,"Kamarnya kurang bersih, air panas mati dan harus telepon operator dlu baru bisa nyala. Tempat sampah cuma 1 di kamar mandi.",kamar kurang bersih air panas mati telepon operator dulu baru nyala tempat sampah cuma kamar mandi,"the room is not clean, the hot water turns off, call the operator first, then turn on the trash can, only the bathroom"
Go,Dy,8.8,2019-01-16,Nyaman bersih bikin betah 😁 sukses terus ya Grand Orchid.,nyaman bersih bikin betah sukses terus iya grand orchid,"Comfortable, clean, makes you feel at home and continues to be successful, Grand Orchid"
Go,GG,9.7,2019-08-03,"Dua kali menginap disini, pelayanannya ramah. menu makan paginya enak, saran saya untuk pihak hotel, Kalau bisa ada wastafel cuci tangan di ruang makan.",kali inap sini layan ramah menu makan pagi enak saran pihak hotel kalau wastafel cuci tangan ruang makan,"When you stay here, the service is friendly, the breakfast menu is delicious, the hotel advises you to wash your hands in the dining room"
Go,SG,5.7,2023-05-02,"Saya booking 2 kamar dan dapat kamar 1105 dan 1109. Di kamar 1105, kami bermasalah dengan pintu kamar mandi yang tidak bisa terkunci sempurna. Selain itu, ada genangan juga dan awalnya sama sekali tidak diberikan keset sampai diminta adik saya di hari kedua. Lalu, di kamar 1109, setelah hujan, ada genangan air karena bocor di dekat jendela. Selain itu, di dua kamar, ada bercak kotor di seprai kasur kami.",pesan kamar kamar kamar masalah pintu kamar mandi kunci sempurna genang awal sama sekali beri keset minta adik hari dua lalu kamar hujan genang air bocor dekat jendela kamar bercak kotor seprai kasur,"book a room with a problem room, bathroom door, perfect lock, puddles at all, give a doormat, ask my sister, two days ago, the room rained, puddles of water leaked near the room window, dirty spots on bed sheets"
Go,ACHMAD M. F.,5.7,2022-07-31,"Pintu toilet susah di kunci, makanan ga enak.",pintu toilet susah kunci makan enak,"The toilet door is difficult to lock, eating well"
Go,Yulias A.,9.4,2022-02-11,Akomodasi kamar sesuai dengan di deskripsi. Tidak terdapat kamar merokok.,akomodasi kamar sesuai deskripsi dapat kamar rokok,Room accommodation according to the description can be a smoking room
Go,yuaswan,6.2,2017-10-27,Bersih.cuma pas dapat kamar yang spreinya kotor.dan menu sarapannya perlu di perbaiki,bersihcuma pas kamar spreinya kotordan menu sarap perlu baik,clean only when the room has dirty sheets and the breakfast menu needs to be good
Go,DR,8.5,2019-01-11,"Luas, nyaman dan dekat dari bandara, akses juga gampang.",luas nyaman dekat bandara akses gampang,spacious comfortable near the airport easy access
Go,siswanto,8.8,2021-12-10,"Good, nyaman, baik dan sering merawat.",bagus nyaman baik sering rawat,"good, comfortable, often looked after"
Go,Wienda S.,8.5,2023-12-30,"Hotel bersih, parkir mobil valet diarahkan ke hotel sebelah tapi ga apa-apa, resto kecil high season gak mampu menampung tamu, kamar mandi licin ya sayang banget, kamar bersih.",hotel bersih parkir mobil valet arah hotel belah apaapa resto kecil high season mampu tampung tamu kamar mandi licin iya sayang banget kamar bersih,"clean hotel, valet car park, direction to the hotel, split apaapa, small restaurant, high season, able to accommodate guests, slippery bathroom, yes, it's a shame, the room is clean"
Go,Rika C. R.,8.5,2019-01-06,Kamar bagus. Bersih. Resepsionis ramah. Sarapannya enak dan banyak pilihan. Recommended.,kamar bagus bersih resepsionis ramah sarap enak banyak pilih recommended,"nice clean rooms, friendly receptionist, delicious breakfast, lots to choose from, recommended"
Go,GW,8.8,2017-12-04,Harga yang dibayarkan sangat sebanding dengan kualitasnya. Sangat memuaskan,harga bayar sangat banding kualitas sangat muas,"the price paid is very comparable to the quality, very satisfied"
Go,RA,8.5,2017-09-20,Grand orchid membuat kesan yang indah,grand orchid buat kesan indah,grand orchid makes a beautiful impression
Go,FS,8.5,2017-10-01,"Penginapan sangat bagus, bersih",inap sangat bagus bersih,Very good clean stay
Go,r,9.7,2018-02-19,petugasnya ramah-ramah dan bersih bersih,tugas ramahramah bersih bersih,friendly tasks clean clean
Go,LH,9.7,2023-12-23,Sangat menikmati hanya menu sarapannya yang perlu ditingkatkan.,sangat nikmat menu sarap perlu tingkat,Very delicious breakfast menu needs to be leveled
Go,AW,8.5,2018-09-27,"Ruangan sangat bagus untuk istirahat, tapi sayang tempat sampah kurang.",ruang sangat bagus istirahat sayang tempat sampah kurang,"the room is very nice to rest, unfortunately there are not enough trash cans"
Go,YC,6.2,2020-01-04,"hotel ini cukup baik untuk orang dewasa, tetapi tidak ramah anak-anak / bayi. Posisi shower sudah diperbaiki sehingga sulit untuk membersihkan bayi. Sarapan juga menu standar dan sama selama 3 hari kami tinggal. lokasi strategis",hotel cukup baik orang dewasa ramah anakanak bayi posisi shower baik sulit bersih bayi sarap menu standar sama lama hari tinggal lokasi strategis,"The hotel is quite good, adult friendly, baby shower position, good, difficult to clean, baby breakfast, standard menu, same length of day of stay, strategic location"
Go,DH,4.5,2022-03-04,"Kamarnya kotor, berdebu dan bau apek, wastafelnya mampet minta dibenerun bolak balik bgomong gda yang respon, sarapannya juga nasi kotak.",kamar kotor debu bau apek wastafel mampet minta dibenerun bolak balik bgomong tidak ada uang respon sarap nasi kotak,"dirty room, dust, musty smell, clogged sink, asking to be repaired, going back and forth, no money, response, breakfast, rice box"
Go,SR,8.3,2017-07-03,"Hotel bagus, cuma staf hotelnya yg kurang sigap.trs makananya kurang variasi.",hotel bagus cuma staf hotel kurang sigaptrs makananya kurang variasi,The hotel is good but the hotel staff is not alert enough and the food lacks variety
Go,FD,5.1,2021-04-26,"Kunci agak susah dibuka, agak kotor, amenities -,.",kunci susah buka kotor amenities,"the key is difficult to open, dirty amenities"
Go,Ali I.,8.4,2022-09-08,Pros: bisa early checking dengan penambahan biaya yang kecil. Cons: -.,pros early checking tambah biaya kecil cons,pros early checking adds small fees cons
Go,SS,9.1,2017-09-14,"Bagus pokoknya, jangan ragu bro.",bagus pokok jangan ragu saudara laki,"that's good, don't hesitate, brother"
Go,RH,8.8,2017-12-27,Cukup menyenangkan ..yg perlu perbaikan..perlu ada hiburan musik di lobby spy tidak terkesan lengang,cukup senang perlu perbaikanperlu hibur musik lobby kes lengang,"quite happy, needs repairs, needs to be entertained by cool, quiet lobby music"
Go,DA,9.1,2022-02-26,"Menurut sayaa hotel ini cukup nyaman si, apalagi kalau pengen dapet hotel deket bandara. View nya juga bagus bgt, tenang juga ga berisik, dengan harga segitu uda dapet hotel yang bagus terus kamar nya luas fasilitas nya oke. Kekurangannya di tempat parkir motor nya si kurang luas gitu.",sayaa hotel cukup nyaman si kalau hotel dekat bandara view nya bagus banget tenang berisik harga segitu hotel bagus terus kamar nya luas fasilitas nya oke kurang tempat parkir motor nya si kurang luas,"I think the hotel is quite comfortable, the hotel is near the airport, the view is really good, it's quiet, the price is very good, the hotel is good and the rooms are spacious, the facilities are okay, the motorbike parking space is not enough, it's not spacious enough"
Go,Mohammad G.,9.7,2017-10-16,Kamar bersih dan nyaman. Lokasi cukup strategis.,kamar bersih nyaman lokasi cukup strategis,"clean comfortable rooms, quite strategic location"
Go,yp,8.4,2017-07-10,"Sarapan pagi mengecewakan, makanan tidak enak dan tidak lengkap. Lokasi parkir juga terbatas.",sarap pagi kecewa makan enak lengkap lokasi parkir batas,"Disappointed breakfast, delicious meal complete with limited parking location"
Go,Lina F.,6.0,2022-07-28,"Sabunnya habis. Showernya juga susah, krannya ga kenceng. Kunci kartu kamar sedang error mgk segera diperbaiki. Karena ga privacy, kalo harus keluar masuk kamar, didampingi petugas hotel. Untuk kondisi kamar si bagus. Bersih. Nyaman.",sabun habis showernya susah krannya kenceng kunci kartu kamar sedang error mgk segera baik privacy kalau keluar masuk kamar damping tugas hotel kondisi kamar si bagus bersih nyaman,"The soap runs out, the shower is difficult, the faucet is fast, the room card key has an error, it's not right, privacy is good when going in and out of the room while on duty. The hotel room condition is good, clean, comfortable."
Go,Rk,8.5,2017-11-04,Nyaman dan bersih. Pelayanannya ramah-ramah.,nyaman bersih layan ramahramah,comfortable clean friendly service
Go,R,9.7,2017-11-15,Strategis lokasi dekat bandara,strategis lokasi dekat bandara,strategic location near the airport
Go,L***i,10.0,2024-03-12,Hotel bagus dan bersih. Staf hotel ramah dan sangat membantu. Makanan oke. Terutama menu tongseng ayam.,hotel bagus bersih staf hotel ramah sangat bantu makan oke utama menu tongseng ayam,"nice clean hotel, friendly hotel staff, very helpful, okay food, main menu is chicken tongseng"
Go,Titis,8.5,2024-01-01,"Kendala parkir karena memang tidak luas (kebetulan nginep pas high season), tapi ada security yang memfasilitasi valet.",kendala parkir memang luas betul inap pas high season security fasilitas valet,"The problem with parking is that it is really spacious, stay during high season, security valet facilities"
