hotel_unit,name,rating,date,review,processed_review,translated_review
GDHY,Moonbeam,9.1,2023-05-31,"At first I was shocked for this room rate. Too good to be true, I thought. Turned out the place was exactly as seen on Traveloka. But when I was entering the room there wa musty smell because of carpets and fabrics. We slept with mask on. The next day we asked them to vacuum the carpet and thank God the smell was gone. The food was great despite super limited selections. The service was amazing especially the girl waitress at the restaurant. If Grand Diamond reads this, please do consider taking off all the carpets. It's not good for the respiratory😊",at first i was shocked for this room rate too bagus to be true i thought turned out the place was exactly as seen on traveloka but when i was entering the room there wa musty smell because of carpets fabrics we slept with mask on the lanjut day we asked them to vacuum the carpet thank god the smell was gone the food was great despite super limited selections the service was amazing especially the girl waitress at the restaurant if grand diamond reads this please do consider taking off all the carpets its henti bagus for the respiratory,at first I was shocked for this room rate too good to be true i thought turn out out of the place was exactly assend on Traveloka but when I was entering the room there asked them to vacuum the carpet thanks God the smell was gone the food was great despite super limited selects the service was amazing estially the girl waitress at the restaurant if grand diamond reads this please do do not consider off all the carpets its stop good for the respiratory
GDHY,A***a,10.0,2024-10-07,"Salah satu hotel bintang 4 yang menurut saya terkesan mewah, harga juga masih bersahabat. Pelayanan oke dan ramah. Mantap pokoknya. Recommended, kalau ke Jogja balik lagi ke Grand Diamond.",salah satu hotel bintang kes mewah harga sahabat layan oke ramah mantap pokok recommended kalau jogja balik grand diamond,"One of the luxury stars hotels, the price of a friendly friend, is good, the principal is recommended if Jogja is back"
GDHY,SA,8.8,2018-12-25,"Bismillah untuk kamarnya cukup bersih, wangi, tapi untuk staf kurang sigap, dan untuk yang suka desain hotel lama bukan modern, hotel ini cocok. Dan sayang sekali klosetnya membelakangi kiblat, tempat wudhu di dalam kamar mandi pun tidak ada, saya pikir tidak ada kulkas, ternyata kulkas ada di dalam lemari. Saya sangat suka desain restonya, kalau untuk makanan cukup enak. Ada taman untuk bermain anak, ada kolam ikan di lobby hotel, ini membuat anak saya senang. Parkiran sangat luas, dan ada mushola di luar hotel.",bismillah kamar cukup bersih wangi staf kurang sigap suka desain hotel lama bukan modern hotel cocok sayang sekali kloset belakang kiblat tempat wudhu kamar mandi pikir kulkas nyata kulkas lemari sangat suka desain restonya kalau makan cukup enak taman main anak kolam ikan lobby hotel buat anak senang parkir sangat luas mushola luar hotel,"Bismillah Room Clean Fragrant Staff less alert like the design of the old hotel, not modern hotels, very unfortunate a shame the back toilet to the wudu bathroom thinks the real refrigerator refrigerator is very fond of the restaurant design if it eats pretty good garden playing a child pool lobby hotel for children likes to park very much the area of ​​the mosque outside the hotel"
GDHY,panca a. s. d.,9.3,2023-10-01,Hotel enak lokasi oke. Sayang makanan cepat habis. Bantal saya bau iler (ludah orang) maaf ini juga kayaknya tidak diganti. Waktu minta kamar satu lorong atau ada connecting ditolak saya protes tapi akhirnya dikasih. So far bagus tapi tolong jaga kebersihan dan higinies nya.,hotel enak lokasi oke sayang makan cepat habis bantal bau iler ludah orang maaf kayak ganti waktu minta kamar satu lorong connecting tolak protes akhir kasih so far bagus jaga bersih higinies nya,"The hotel is delicious, okay, dear, eating quickly, the smell of the smell of iler is sorry, sorry when you change the room, the hall is connecting, refuse protest at the end, so far it is good, keep the hygiene clean"
GDHY,JA,8.5,2017-12-19,"Sangat menyenangkan, semua karyawan sopan dan ramah",sangat senang semua karyawan sopan ramah,very happy all the employees are polite friendly
GDHY,AN,8.5,2019-09-15,,,
GDHY,Eka P.,10.0,2018-03-05,"staffnya ramah semua. rasa masakannya enak (semoga trs konsisten). kamar luas, kamar mandinya juga luas 😀 kolam renang yang agak kotor dan licin.",staffnya ramah semua rasa masakan enak moga terus konsisten kamar luas kamar mandi luas kolam renang kotor licin,"The staff is friendly all the taste of the cuisine is good, hopefully the room is consistent with the spacious room, the large bathroom is a dirty swimming pool."
GDHY,KK,6.2,2022-11-28,"Ternyata hotelnya masih tahap rehap. Jika di hotel lain check in jam 2, di situ jam 2 belum siap. Jam 3 baru boleh check in. Kamar luas. Tapi keran kamar mandi mati. Kasur kurang standar. Pelayanan FO nya ketika check in kurang ramah. Tapi pas check out karena ganti orang, jauh lebih ramah.",nyata hotel tahap rehap hotel check in jam situ jam siap jam baru check in kamar luas keran kamar mandi mati kasur kurang standar layan fo nya check in kurang ramah pas check out ganti orang jauh lebih ramah,Real Hotel Rehap Stage Hotel Check In Jam Situ Situ Jam Just hours New hours Check in Room Spacious Bathroom Bathroom Dead Lack of Layer Laying FO Check in less friendly when checking out Change people are much more friendly
GDHY,S,8.5,2019-11-12,,,
GDHY,VG,9.7,2018-03-28,Hotelnya bagus.. Bersih... Dan nyaman. Makanannyapun variatif. Staff nya ramah2. Hanya 1 kekurangannya yaitu hanya ada 1 stop contac sj... Jd utk ngecash ato bikin kopi hrs bergantian. Selebihnya recomennded banget. Kpn2 pingin nginep di GQ lg. Yg lbh senengnya dkt dg bandara.,hotel bagus bersih nyaman makan variatif staff nya ramah kurang henti contac jadi ngecash bikin kopi ganti lebih recomennded banget kapan pingin inap gq lbh neng dkt bandara,"Good hotel, clean comfortable eating varied staff, the staff is friendly less stopped, so it makes coffee changes more recommended when I want to stay in the airport"
GDHY,Muhammad F. D. L.,10.0,2018-12-11,"kamar dan layanan sangat baik dengan harga bagus, khusus untuk sarapan ...",kamar layan sangat baik harga bagus khusus sarap,Sayan rooms are very good good good price specialties
GDHY,Agung G. W.,10.0,2018-10-21,Menyenangkan sekali bisa di sini dengan keluarga untuk berlibur walaupun 1 malam menginap tetapi membawa kehangatan dan juga service hotel yang memuaskan.,senang sekali sini keluarga libur walaupun malam inap bawa hangat service hotel muas,I am very happy to be a family holidays even though the night brought warm service to the hotel
GDHY,AO,10.0,2024-06-26,"Semuanya baik-baik saja, kecuali mengharapkan check-in lebih awal, maka Anda tidak boleh meminta air mineral di hari check-out. Selain itu, semuanya sangat bagus, hanya agak tua tapi tetap mewah. Sarapannya sangat enak, semuanya dipersiapkan dengan baik.",semua baikbaik harap checkin lebih awal minta air mineral hari checkout semua sangat bagus tua tetap mewah sarap sangat enak semua siap baik,"everything is good, please check the earlier asking for mineral water to checkout, everything is very good, old, still luxurious"
GDHY,AN,4.5,2017-09-25,FO tidak baik dan tidak ramah untuk yang membersihkan kamar bila tidak dapat tip tidak memberikan pelayan baik,fo baik ramah bersih kamar bila tip beri layan baik,"Fo is good, clean room when the tip is a good service"
GDHY,TA,9.7,2018-01-24,Oke banget pelayanannya. Lokasinya pun dekat dengan bandara dan Malioboro. Pas banget untuk liburan. Ditunggu ya promonya dari GQ Hotel.,oke banget layan lokasi dekat bandara malioboro pas banget libur tunggu iya promonya gq hotel,"Okay really served the location near the Malioboro airport, right off, wait for the promo GQ Hotel"
GDHY,LAOSMA P.,8.5,2017-09-10,"Steategis, harga standar, baik juga untuk liburan keluarga",steategis harga standar baik libur keluarga,Steategis Standard Prices Good Family Holidays
GDHY,FD,8.5,2018-12-30,Menyenangkan tapi interior sudah tua.,senang interior tua,Happy old interior
GDHY,CP,8.5,2018-12-18,"Kamar bersih, pelayanan bagus, gambar persis dengan kamar. pesan yang deluxe dengan bathup. sarapan enak dan beraneka macam. Cocok untuk honeymoon di pusat kota dan dekat bandara, akan kesitu lagi. 😄",kamar bersih layan bagus gambar persis kamar pesan deluxe bathup sarap enak aneka macam cocok honeymoon pusat kota dekat bandara kesitu,Clean room service good picture exactly the room ordered deluxe Bathup Sarap Delicious Various kinds of suitable honeymoon city downtown near the airport there
GDHY,TM,8.8,2017-04-25,"Aman, nyaman dan praktis karena dekat dengan pusat bisnis dan kuliner.",aman nyaman praktis dekat pusat bisnis kuliner,safe convenient practical near the culinary business center
GDHY,CF,9.4,2017-04-26,"Ruangan ini lebar sehingga kami bisa bermain bersama dan bergerak bebas. Tempat tidur sempurna, tidak terlalu keras atau lembut. Cinta kamar mandi dan interior ruangan. Parkir juga nyaman. layanan cepat dan ramah.",ruang lebar main sama gerak bebas tempat tidur sempurna terlalu keras lembut cinta kamar mandi interior ruang parkir nyaman layan cepat ramah,The wide space play with the free movement of the bed perfect too hard too hard soft love bathroom interior parking space comfortable serving quickly friendly
GDHY,SS,9.1,2017-07-03,Pelayanan hotel ini bagus dan responsif jk ada problem,layan hotel bagus responsif jk masalah,Bagus Responsive Hotel Services JK Problems
GDHY,Irma P.,8.5,2018-09-02,"Kamarnya lumayan luas, makanannya lumayan enak dan kebersihannya baik.",kamar lumayan luas makan lumayan enak bersih baik,The room is pretty spacious eating pretty good good good
GDHY,IF,8.5,2018-05-10,Sangat baik dalam segi pelayanannya,sangat baik segi layan,very good aspects of service
GDHY,MM,7.1,2017-08-15,Tidak benar-benar menunjukkan bahwa hotel ini adalah hotel bintang 4,benarbenar tunjuk hotel hotel bintang,really appointed Hotel Bintang Hotel
GDHY,Ahmad F.,9.7,2019-02-03,"Dari awal masuk di sambut security check yang bagus, proses check-in yang cepat, kamar hotel yang luas, bersih dan sangat nyaman. Breakfastnya variannya banyak, staffnya ramah-ramah. Hotel yang sangat recommended?",awal masuk sambut security check bagus proses checkin cepat kamar hotel luas bersih sangat nyaman breakfastnya varian banyak staffnya ramahramah hotel sangat recommended,Early in welcoming Security Check Good Checkin Fast Checking Process Room Hotel Clean Very Comfortable Breakfast Variants Many Staff Friendly Hotels Hotel Recommended
GDHY,RE,8.8,2017-12-27,Memuaskan. Letak strategis. Parkir luas.,muas letak strategis parkir luas,a strategic location of the extensive parking
GDHY,Boni Y. R. N.,8.8,2017-04-18,Nyaman dan bersih serta dekat dengan trans mart,nyaman bersih dekat trans mart,comfortable clean near Transmart
GDHY,A***a,9.7,2024-08-09,"Gak nyangka hotel yang bakal dirindukan setiap lewat solo, ternyata enak dan senyaman itu. Menginap tiga hari dua malam, puas sekali. Kamar nyaman, sangat bersih. Saya suka semua menu sarapannya sampai bingung pilih. Ini akan menjadi jelas kembali. Terima kasih Grand Diamond ✨️✨️",nyangka hotel bakal rindu lewat solo nyata enak nyaman inap tiga hari malam puas sekali kamar nyaman sangat bersih suka semua menu sarap bingung pilih jadi jelas terima kasih grand diamond ,"I think the hotel will miss through the real solo, delicious, it's comfortable for three days at night, very satisfied that the room is very clean, like all the male menus, so clearly choose, thank you Grand Diamond"
GDHY,EJ,6.0,2023-07-15,Karpet di lorong bau apek. Sampai kamar di kursi ada cicak mati kering. Telepon ke house keeping ga diangkat. Jeglekan wc bermasalah.,karpet lorong bau apek kamar kursi cicak mati kering telepon house keeping angkat jeglekan wc masalah,APEK HALPET APEK APEK CHAPTER DIODY DRY DRY CONEAH PHONE TOPING HOUSE Keeping Raise the WC Problem WC
GDHY,DP,4.8,2020-11-04,Hotel sudah tidak beroperasi kami hanya diterima oleh satpam yang mengatakan hotel sudah tidak beroperasi. Sehingga kami harus cari hotel lain secara mendadak padahal sedang peak season.,hotel operasi terima satu aman kata hotel operasi cari hotel dadak padahal sedang peak season,"Hotel Operations Receive Safe, said the Operational Hotel Search Hotel Dadak even though it is Peak Season"
GDHY,FP,8.5,2018-06-21,"Lokasi dekat dengan bandara, sangat membantu buat transit. Proses check-in cepat tidak pake susah, kamar bersih dan nyaman. Kebetulan kemarin saya ada penerbangan pagi, jadi belum sempat mencoba breakfastnya.",lokasi dekat bandara sangat bantu buat transit proses checkin cepat pakai susah kamar bersih nyaman betul kemarin terbang pagi jadi sempat coba breakfastnya,"The location near the airport is very helpful to transit the checks process quickly use difficult rooms, clean rooms, right yesterday, flying in the morning so I could try the breakfast"
GDHY,sv,9.1,2017-02-16,Tempatnya lumayan bagus walaupun bangunannya sudah lama...,tempat lumayan bagus walaupun bangun lama,a pretty good place even though I wake up for a long time
GDHY,yasser a. s.,8.5,2022-12-29,"Ternyata hotelnya sedang dalam perubahan manajemen. Standarnya memang hotel bagus karena kamar luas dan ada bathtub tapi sayangnya air panas gak lancar (malah gak bisa), AC kurang dingin, kolam renang sedang perbaikan, Gym gak bisa digunakan. Makanan variasinya sedikit tapi menurut saya oke aja. Barang-barang di kamar juga biasa aja malah cenderung udah lama. Mesti ada perbaikan karena gak sesuai banget dengan harga yang dikeluarkan. Harga segitu buat hotel lain udah sangat modern. Tapi so far cukup menyenangkan.",nyata hotel sedang ubah manajemen standar memang hotel bagus kamar luas bathtub sayang air panas lancar bahkan ac kurang dingin kolam renang sedang baik gym guna makan variasi sedikit oke barangbarang kamar biasa bahkan cenderung lama mesti baik sesuai banget harga keluar harga segitu buat hotel sangat modern so far cukup senang,Real Hotel is Changing Standard Management indeed a good hotel room area Bathtub dear hot water even smooth even AC is less cold swimming pool is good gym to eat variations a little okay item ordinary room even tends to be good according to the price of that out price for the hotel is very modern so far Quite happy
GDHY,G,6.2,2017-01-01,Sekelas hotel bintang 4 breakfast nya biasa aja kurang beragam. Nasi gorengnya keras.,kelas hotel bintang breakfast nya biasa kurang agam nasi goreng keras,Breakfast star hotel class is usually lacking hard fried rice
GDHY,AI,8.6,2024-05-31,"1. Staff ramah dan baik, walau agak kurang flexibel soal early check in. 2. Kamar ok, kamar mandi juga lumayan bersih, tp bathtubnya yang agak kurang. 3. Untuk hotel bintang 4 dan kelas eksekutif, tidak diberikan pen untuk menulis dan perlengkapan makan seperti piring dan sendok. 4. Prasmanan sarapak ok, tp masih bisa ditingkatkan supaya lebih berasa. 5. Handuk di kamar mandi ada yang berlendir kering. Sepertinya tidak dicek untuk diganti. Piyama juga ada yang sudah kotor, tidak dicek lagi. Overall ok, kamarnya sangat baik dan harga juga terjangkau untuk fasilitas demikian. Bisa lebih ditingkatkan.",staff ramah baik kurang flexibel soal early check in kamar kamar mandi lumayan bersih bathtubnya kurang hotel bintang kelas eksekutif beri pen tulis lengkap makan piring sendok prasmanan sarapak tingkat lebih asa handuk kamar mandi lendir kering seperti cek ganti piyama kotor cek overall kamar sangat baik harga jangkau fasilitas lebih tingkat,Friendly Staff Good Good Flexible Problem Early Check in Bathroom Bathroom Pretty Clean Bathtub Lack of Hotel Executive Class Executive Give Complete Pen Eating Spoon Plate Buffet Sarapak Level More Asa Dry Bathroom Towel Like Checking Dirty Pajamas Check Overall Room Very Good Prices Reach Facilities more level
